step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
132,CASH_IN,7927.43,363.0,8290.43,200156.9,192229.47,0,0
232,CASH_OUT,154692.67,0.0,0.0,4580030.78,4734723.45,0,0
371,CASH_OUT,34056.36,60626.0,26569.64,1715876.24,1749932.59,0,0
590,CASH_OUT,403549.93,0.0,0.0,2377869.68,2781419.61,0,0
353,PAYMENT,9432.14,19905.0,10472.86,0.0,0.0,0,0
525,PAYMENT,23766.59,111026.0,87259.41,0.0,0.0,0,0
184,CASH_OUT,402018.27,11328.0,0.0,2871801.44,3273819.71,0,0
154,PAYMENT,59531.1,14089.84,0.0,0.0,0.0,0,0
280,PAYMENT,498.58,0.0,0.0,0.0,0.0,0,0
323,CASH_IN,100390.56,86584.0,186974.56,0.0,0.0,0,0
253,PAYMENT,3645.73,0.0,0.0,0.0,0.0,0,0
20,TRANSFER,620587.36,0.0,0.0,1152392.76,1589954.17,0,0
140,CASH_IN,199757.83,9294672.37,9494430.19,447852.96,248095.14,0,0
349,CASH_OUT,223811.3,11364.0,0.0,1420154.16,1643965.46,0,0
350,PAYMENT,1294.83,0.0,0.0,0.0,0.0,0,0
431,PAYMENT,1090.53,34815.0,33724.47,0.0,0.0,0,0
297,TRANSFER,628302.04,10822.0,0.0,0.0,628302.04,0,0
233,CASH_OUT,147185.6,15491.0,0.0,0.0,147185.6,0,0
378,CASH_IN,188446.12,5142901.58,5331347.7,508494.47,320048.35,0,0
330,CASH_OUT,155905.17,8970.73,0.0,2006093.92,2161999.09,0,0
157,PAYMENT,22568.34,176429.56,153861.22,0.0,0.0,0,0
402,CASH_OUT,152261.91,342.0,0.0,0.0,152261.91,0,0
398,CASH_IN,346868.99,389.0,347257.99,399648.82,52779.83,0,0
374,CASH_OUT,259959.84,43471.0,0.0,493781.22,753741.06,0,0
141,CASH_IN,6067.01,9649081.5,9655148.51,155559.4,149492.39,0,0
145,PAYMENT,1957.81,90.0,0.0,0.0,0.0,0,0
212,CASH_OUT,32998.72,20292.0,0.0,3020059.55,3053058.27,0,0
276,PAYMENT,8075.25,10041.22,1965.97,0.0,0.0,0,0
162,PAYMENT,5929.29,276329.72,270400.42,0.0,0.0,0,0
373,CASH_OUT,100384.08,69867.0,0.0,5355836.71,5456220.8,0,0
303,PAYMENT,15395.66,0.0,0.0,0.0,0.0,0,0
10,PAYMENT,258.55,317573.35,317314.8,0.0,0.0,0,0
180,CASH_IN,216380.5,16104.0,232484.5,0.0,0.0,0,0
11,PAYMENT,11441.61,47651.0,36209.39,0.0,0.0,0,0
188,CASH_IN,70643.9,203761.0,274404.9,0.0,0.0,0,0
15,CASH_OUT,90548.09,22149.0,0.0,0.0,28502.44,0,0
155,PAYMENT,166.91,10093.0,9926.09,0.0,0.0,0,0
282,TRANSFER,492822.46,0.0,0.0,1052295.77,1545118.23,0,0
371,PAYMENT,51769.46,10643.0,0.0,0.0,0.0,0,0
35,CASH_OUT,248823.52,5174.0,0.0,1007073.21,1255896.73,0,0
161,PAYMENT,11453.59,0.0,0.0,0.0,0.0,0,0
350,CASH_OUT,164464.11,64874.0,0.0,575339.81,739803.92,0,0
259,CASH_IN,75297.9,1911996.06,1987293.96,8300575.56,8225277.65,0,0
229,CASH_IN,171697.74,12439366.98,12611064.72,1769872.35,1598174.61,0,0
396,CASH_IN,123197.02,120.0,123317.02,7522335.72,7399138.7,0,0
157,PAYMENT,12431.61,1934.0,0.0,0.0,0.0,0,0
18,CASH_IN,291331.72,124512.0,415843.72,0.0,0.0,0,0
18,CASH_OUT,345144.58,499063.0,153918.42,10974.0,12557.52,0,0
294,CASH_OUT,806863.3,806863.3,0.0,2344186.16,3151049.45,1,0
166,PAYMENT,761.48,0.0,0.0,0.0,0.0,0,0
528,DEBIT,1523.38,67585.0,66061.62,46850.59,48373.97,0,0
303,CASH_OUT,43159.01,9670.0,0.0,20614518.69,20657677.7,0,0
251,CASH_OUT,176461.36,0.0,0.0,1317008.16,1493469.53,0,0
190,PAYMENT,2541.55,10496.94,7955.39,0.0,0.0,0,0
373,CASH_IN,183698.96,2992343.22,3176042.18,6220149.35,6036450.39,0,0
297,PAYMENT,9698.49,52583.0,42884.51,0.0,0.0,0,0
374,CASH_OUT,237692.31,10587.0,0.0,0.0,237692.31,0,0
328,CASH_IN,110101.1,21308.0,131409.1,72149.85,0.0,0,0
44,CASH_OUT,135249.4,2049.0,0.0,289514.75,424764.16,0,0
186,CASH_OUT,214124.8,8163.0,0.0,2305757.33,2519882.14,0,0
181,CASH_OUT,39995.1,371482.0,331486.9,0.0,39995.1,0,0
573,PAYMENT,2706.27,93652.0,90945.73,0.0,0.0,0,0
161,PAYMENT,31009.39,0.0,0.0,0.0,0.0,0,0
158,CASH_IN,143484.87,10310.0,153794.87,5117425.06,4973940.19,0,0
326,CASH_IN,29529.5,6503025.55,6532555.05,818638.55,789109.04,0,0
350,PAYMENT,13507.86,116.0,0.0,0.0,0.0,0,0
596,CASH_IN,127498.89,12870344.48,12997843.38,315659.12,188160.23,0,0
398,CASH_OUT,105095.61,197.0,0.0,0.0,105095.61,0,0
249,PAYMENT,7204.87,0.0,0.0,0.0,0.0,0,0
383,CASH_IN,62337.26,9250445.78,9312783.05,78416.73,16079.46,0,0
304,CASH_IN,117647.31,5340817.35,5458464.66,190131.91,72484.6,0,0
10,CASH_IN,217551.94,2180195.92,2397747.86,727567.81,671031.83,0,0
331,CASH_OUT,136394.82,20172.0,0.0,71006.54,207401.35,0,0
278,PAYMENT,4224.1,39790.0,35565.9,0.0,0.0,0,0
13,PAYMENT,7925.85,0.0,0.0,0.0,0.0,0,0
375,PAYMENT,9118.65,30028.0,20909.35,0.0,0.0,0,0
186,PAYMENT,6638.31,0.0,0.0,0.0,0.0,0,0
350,TRANSFER,2028585.1,200879.0,0.0,0.0,2028585.1,0,0
594,CASH_OUT,261320.32,10645.0,0.0,0.0,261320.32,0,0
300,TRANSFER,155304.73,50020.33,0.0,679687.96,834992.69,0,0
163,CASH_OUT,168519.09,950073.07,781553.97,460071.69,412304.97,0,0
394,CASH_OUT,109435.04,0.0,0.0,1318732.77,1428167.81,0,0
154,PAYMENT,582.31,0.0,0.0,0.0,0.0,0,0
301,CASH_OUT,156493.77,0.0,0.0,1140358.08,1296851.85,0,0
331,PAYMENT,10643.61,25546.0,14902.39,0.0,0.0,0,0
185,CASH_OUT,50111.49,0.0,0.0,955820.53,1005932.02,0,0
43,CASH_IN,114531.59,610178.39,724709.98,1321270.92,1206739.32,0,0
282,TRANSFER,242746.5,50375.0,0.0,24080.97,266827.47,0,0
186,PAYMENT,12467.43,50205.0,37737.57,0.0,0.0,0,0
350,PAYMENT,30729.3,28969.0,0.0,0.0,0.0,0,0
140,PAYMENT,11600.89,11486.0,0.0,0.0,0.0,0,0
354,CASH_OUT,128566.05,11602.0,0.0,491639.11,620205.16,0,0
193,CASH_IN,82742.97,7990531.09,8073274.07,497515.96,414772.99,0,0
235,CASH_OUT,5621.13,122480.0,116858.87,2452067.95,2457689.08,0,0
396,PAYMENT,10692.93,0.0,0.0,0.0,0.0,0,0
158,CASH_OUT,127048.8,35699.0,0.0,486136.46,613185.26,0,0
18,CASH_OUT,31580.05,0.0,0.0,344815.59,225422.32,0,0
401,PAYMENT,59782.45,163328.0,103545.55,0.0,0.0,0,0
371,PAYMENT,10452.21,167.0,0.0,0.0,0.0,0,0
140,PAYMENT,32724.57,0.0,0.0,0.0,0.0,0,0
237,CASH_OUT,43209.97,0.0,0.0,137955.03,181165.0,0,0
351,PAYMENT,614.61,0.0,0.0,0.0,0.0,0,0
48,PAYMENT,6345.94,32780.0,26434.06,0.0,0.0,0,0
185,TRANSFER,273503.4,0.0,0.0,344044.52,617547.92,0,0
393,CASH_IN,221794.83,80403.0,302197.83,436995.59,215200.76,0,0
182,PAYMENT,2588.54,41547.0,38958.46,0.0,0.0,0,0
594,CASH_OUT,60606.32,0.0,0.0,338629.16,399235.48,0,0
399,CASH_OUT,201007.2,0.0,0.0,11892767.37,12093774.57,0,0
448,CASH_IN,139877.02,31528.0,171405.02,74340.03,0.0,0,0
274,CASH_OUT,11627.6,9497.0,0.0,85632.19,97259.79,0,0
394,CASH_OUT,122426.33,50137.0,0.0,0.0,122426.33,0,0
17,CASH_OUT,275609.35,0.0,0.0,3492822.62,4143933.6,0,0
13,CASH_OUT,194396.2,22096.0,0.0,566201.81,760598.01,0,0
44,CASH_OUT,33077.87,11742.0,0.0,125519.61,158597.48,0,0
163,PAYMENT,3873.38,67229.66,63356.27,0.0,0.0,0,0
306,CASH_IN,328218.97,2278.0,330496.97,0.0,0.0,0,0
281,CASH_OUT,83493.15,0.0,0.0,5322310.45,5405803.6,0,0
253,PAYMENT,36862.87,341.0,0.0,0.0,0.0,0,0
46,CASH_IN,376550.63,3810179.25,4186729.89,3856176.73,3479626.09,0,0
250,PAYMENT,6905.63,20286.0,13380.37,0.0,0.0,0,0
179,CASH_IN,269030.81,47806.0,316836.81,57080.23,0.0,0,0
304,CASH_OUT,242891.09,63399.0,0.0,0.0,242891.09,0,0
182,CASH_OUT,233144.01,175479.0,0.0,784182.22,1017326.23,0,0
306,CASH_IN,64851.41,51936.0,116787.41,7097450.58,7032599.16,0,0
142,CASH_IN,307084.24,2878951.02,3186035.26,993350.55,686266.31,0,0
329,CASH_IN,9426.71,20139.0,29565.71,44480.12,35053.41,0,0
20,CASH_OUT,90730.07,5242.79,0.0,5546453.08,5702938.58,0,0
156,CASH_OUT,11756.35,31034.0,19277.65,932285.75,944042.1,0,0
302,CASH_OUT,241110.6,32063.0,0.0,1140910.45,1497268.98,0,0
135,CASH_OUT,102963.17,102489.0,0.0,2522018.03,2624981.2,0,0
158,CASH_IN,22813.55,1743300.23,1766113.77,161798.23,138984.69,0,0
227,CASH_OUT,122320.7,0.0,0.0,600712.99,723033.69,0,0
16,CASH_OUT,225604.23,11584.0,0.0,0.0,225604.23,0,0
44,CASH_IN,36831.01,86907.0,123738.01,0.0,0.0,0,0
33,CASH_IN,56418.29,837103.24,893521.53,107456.0,51037.71,0,0
206,CASH_IN,249617.0,6530508.18,6780125.18,4943519.21,4693902.21,0,0
399,CASH_OUT,104826.04,0.0,0.0,358811.52,463637.56,0,0
394,CASH_IN,382764.76,4184362.51,4567127.28,4627918.53,4245153.77,0,0
250,CASH_OUT,79906.11,9563.0,0.0,2721850.38,2801756.49,0,0
253,PAYMENT,8965.3,11638.0,2672.7,0.0,0.0,0,0
297,CASH_OUT,71366.59,39945.0,0.0,5677335.99,5748702.58,0,0
228,PAYMENT,1878.78,104647.0,102768.22,0.0,0.0,0,0
22,CASH_OUT,89610.96,0.0,0.0,948201.0,1037811.96,0,0
395,PAYMENT,6181.42,37496.0,31314.58,0.0,0.0,0,0
14,CASH_IN,104686.25,34785.0,139471.25,0.0,0.0,0,0
329,CASH_OUT,88115.81,0.0,0.0,1845261.63,1933377.44,0,0
404,CASH_OUT,28360.65,0.0,0.0,1064096.78,1092457.43,0,0
383,CASH_OUT,213617.39,0.0,0.0,3208433.37,3422050.76,0,0
345,PAYMENT,22663.99,328.0,0.0,0.0,0.0,0,0
40,CASH_OUT,26466.95,5539.0,0.0,16058.06,42525.01,0,0
346,CASH_OUT,306082.37,0.0,0.0,427170.04,733252.41,0,0
408,PAYMENT,1432.93,115839.0,114406.07,0.0,0.0,0,0
14,TRANSFER,1130873.56,30423.0,0.0,512932.96,1558198.79,0,0
183,PAYMENT,1356.14,0.0,0.0,0.0,0.0,0,0
407,CASH_OUT,112090.39,0.0,0.0,10568342.79,10680433.18,0,0
18,CASH_OUT,192874.26,0.0,0.0,353720.18,546594.44,0,0
18,CASH_OUT,151506.34,370.0,0.0,281529.2,433035.54,0,0
204,CASH_IN,239759.86,8276070.6,8515830.46,342297.54,102537.68,0,0
298,CASH_OUT,503738.93,0.0,0.0,1126233.2,1629972.13,0,0
20,PAYMENT,36418.46,0.0,0.0,0.0,0.0,0,0
162,CASH_OUT,319441.79,229609.92,0.0,7969375.68,8634079.6,0,0
43,CASH_OUT,186125.96,0.0,0.0,373756.98,559882.93,0,0
44,TRANSFER,62846.46,11581.0,0.0,316433.99,379280.45,0,0
403,TRANSFER,840454.1,0.0,0.0,860972.32,1701426.43,0,0
37,CASH_OUT,82504.57,0.0,0.0,365532.22,448036.79,0,0
379,PAYMENT,20751.36,253411.0,232659.64,0.0,0.0,0,0
134,CASH_OUT,140067.49,0.0,0.0,2767635.02,2907702.51,0,0
201,CASH_OUT,48899.11,0.0,0.0,210499.97,259399.08,0,0
321,TRANSFER,2120611.12,0.0,0.0,6450489.1,8571100.23,0,0
209,CASH_IN,113961.29,575456.37,689417.66,6646087.92,6532126.62,0,0
276,CASH_IN,177936.44,5197694.05,5375630.49,1485157.91,1307221.47,0,0
18,CASH_IN,116528.64,50323.0,166851.64,662203.68,498688.58,0,0
255,CASH_OUT,117174.85,0.0,0.0,385002.66,502177.51,0,0
21,PAYMENT,9031.59,169913.0,160881.41,0.0,0.0,0,0
404,TRANSFER,284181.35,18831.35,0.0,712461.52,996642.87,0,0
299,PAYMENT,5151.1,0.0,0.0,0.0,0.0,0,0
212,TRANSFER,4953893.08,4953893.08,4953893.08,0.0,0.0,1,1
379,CASH_IN,77368.75,24635410.55,24712779.3,103236.67,25867.92,0,0
158,CASH_OUT,325033.71,0.0,0.0,505884.68,830918.39,0,0
165,PAYMENT,8881.23,52552.0,43670.77,0.0,0.0,0,0
131,TRANSFER,369241.59,0.0,0.0,600144.07,969385.66,0,0
20,TRANSFER,1067740.33,30318.0,0.0,706171.21,1773911.54,0,0
306,CASH_OUT,51688.55,97484.0,45795.45,0.0,51688.55,0,0
277,CASH_OUT,86892.84,0.0,0.0,3562908.23,3649801.07,0,0
201,PAYMENT,13573.44,8030.95,0.0,0.0,0.0,0,0
210,CASH_OUT,119043.36,59235.0,0.0,2071.78,121115.14,0,0
138,CASH_IN,118525.92,8254.0,126779.92,10942.61,0.0,0,0
279,CASH_IN,165732.9,24118825.16,24284558.06,4265312.3,4099579.4,0,0
379,CASH_OUT,154185.03,102213.0,0.0,2849142.19,3003327.22,0,0
283,CASH_OUT,390323.47,0.0,0.0,7956307.0,8346630.46,0,0
137,PAYMENT,3427.74,79271.0,75843.26,0.0,0.0,0,0
38,PAYMENT,11116.3,100283.0,89166.7,0.0,0.0,0,0
548,PAYMENT,8647.59,0.0,0.0,0.0,0.0,0,0
261,PAYMENT,4218.59,0.0,0.0,0.0,0.0,0,0
370,PAYMENT,9341.45,356011.4,346669.95,0.0,0.0,0,0
180,PAYMENT,11314.01,4954.0,0.0,0.0,0.0,0,0
182,CASH_OUT,73443.84,0.0,0.0,390784.85,464228.69,0,0
277,CASH_OUT,52649.33,0.0,0.0,582034.1,634683.43,0,0
350,PAYMENT,28867.08,489432.62,460565.54,0.0,0.0,0,0
254,CASH_OUT,350862.7,0.0,0.0,565803.29,916666.0,0,0
306,PAYMENT,4001.69,0.0,0.0,0.0,0.0,0,0
476,PAYMENT,1313.84,687.0,0.0,0.0,0.0,0,0
95,PAYMENT,70.43,179729.21,179658.77,0.0,0.0,0,0
329,CASH_IN,96828.25,2425106.79,2521935.04,2960585.67,2863757.41,0,0
203,CASH_IN,258101.8,6571376.26,6829478.07,273732.35,15630.55,0,0
40,CASH_IN,114661.67,74943.0,189604.67,132289.56,17627.89,0,0
588,PAYMENT,11375.07,27674.97,16299.89,0.0,0.0,0,0
354,PAYMENT,15561.04,0.0,0.0,0.0,0.0,0,0
132,CASH_OUT,88397.93,0.0,0.0,124016.55,212414.48,0,0
9,CASH_IN,203214.08,40718.0,243932.08,66322.0,0.0,0,0
255,PAYMENT,869.3,50636.0,49766.7,0.0,0.0,0,0
398,CASH_OUT,74943.7,19310.0,0.0,550236.9,625180.6,0,0
205,TRANSFER,483817.09,0.0,0.0,3613174.34,4096991.43,0,0
397,CASH_OUT,321880.19,136454.0,0.0,666891.78,988771.97,0,0
16,PAYMENT,16087.23,0.0,0.0,0.0,0.0,0,0
567,CASH_OUT,377484.0,44917.0,0.0,183517.82,561001.82,0,0
129,PAYMENT,1850.67,21308.0,19457.33,0.0,0.0,0,0
182,CASH_OUT,336369.59,16600.0,0.0,212669.0,549038.59,0,0
276,PAYMENT,6055.38,169580.0,163524.62,0.0,0.0,0,0
202,CASH_OUT,321702.28,312460.0,0.0,1543152.49,1864854.77,0,0
299,CASH_IN,221.76,6379501.84,6379723.6,20261.47,20039.71,0,0
179,TRANSFER,425051.28,9674.0,0.0,594186.02,1019237.31,0,0
16,PAYMENT,27683.67,0.0,0.0,0.0,0.0,0,0
333,CASH_OUT,104435.29,0.0,0.0,636129.4,740564.68,0,0
141,PAYMENT,13095.09,21452.0,8356.91,0.0,0.0,0,0
493,PAYMENT,35855.04,198804.0,162948.96,0.0,0.0,0,0
205,CASH_IN,236545.11,10997.0,247542.11,248009.03,11463.93,0,0
549,CASH_IN,149526.85,212774.0,362300.85,0.0,0.0,0,0
403,CASH_IN,65376.66,6289531.18,6354907.84,1753805.13,1688428.47,0,0
325,PAYMENT,23661.48,0.0,0.0,0.0,0.0,0,0
355,CASH_OUT,137825.36,0.0,0.0,1309962.96,1447788.32,0,0
322,TRANSFER,440777.12,69844.0,0.0,330515.95,771293.08,0,0
451,CASH_IN,246608.79,24186.0,270794.79,2313124.83,2066516.03,0,0
259,CASH_IN,264161.19,1594523.95,1858685.14,1400027.86,1135866.67,0,0
402,CASH_OUT,160459.73,0.0,0.0,3666604.84,3827064.56,0,0
377,CASH_OUT,71022.97,10646.0,0.0,84887.49,155910.46,0,0
13,PAYMENT,8342.03,305000.28,296658.26,0.0,0.0,0,0
299,PAYMENT,36155.19,0.0,0.0,0.0,0.0,0,0
19,PAYMENT,7473.63,0.0,0.0,0.0,0.0,0,0
95,CASH_OUT,32196.59,0.0,0.0,5199861.08,5015322.9,0,0
212,CASH_IN,273748.47,5763638.14,6037386.61,296143.76,22395.28,0,0
297,CASH_OUT,131718.61,10891.0,0.0,151744.09,283462.7,0,0
395,CASH_OUT,55698.81,100462.0,44763.19,0.0,55698.81,0,0
134,CASH_OUT,348275.35,0.0,0.0,2854643.75,3202919.1,0,0
156,PAYMENT,12355.58,0.0,0.0,0.0,0.0,0,0
287,PAYMENT,14868.76,0.0,0.0,0.0,0.0,0,0
7,PAYMENT,7456.1,21686.0,14229.9,0.0,0.0,0,0
253,TRANSFER,1592411.94,35584.0,0.0,1992294.28,3584706.22,0,0
322,CASH_IN,92790.34,8207078.58,8299868.92,6777942.83,6685152.49,0,0
324,PAYMENT,1873.41,788346.41,786473.0,0.0,0.0,0,0
241,CASH_OUT,204681.48,26633.36,0.0,358483.37,563164.84,0,0
644,CASH_OUT,73107.62,32353.0,0.0,0.0,73107.62,0,0
262,PAYMENT,2612.71,52527.0,49914.29,0.0,0.0,0,0
134,PAYMENT,4786.4,0.0,0.0,0.0,0.0,0,0
372,PAYMENT,7033.48,1633.0,0.0,0.0,0.0,0,0
303,CASH_IN,312727.19,28736.0,341463.19,410671.95,97944.76,0,0
39,CASH_OUT,25301.16,0.0,0.0,299211.97,324513.13,0,0
303,PAYMENT,2880.96,76961.3,74080.34,0.0,0.0,0,0
371,TRANSFER,772296.58,0.0,0.0,2077733.67,2850030.25,0,0
43,CASH_IN,43550.17,120179.93,163730.1,1629001.26,1663080.13,0,0
300,PAYMENT,27302.87,0.0,0.0,0.0,0.0,0,0
239,PAYMENT,4850.59,225172.0,220321.41,0.0,0.0,0,0
309,PAYMENT,19240.1,0.0,0.0,0.0,0.0,0,0
684,PAYMENT,5183.37,15603.39,10420.02,0.0,0.0,0,0
400,CASH_IN,195574.71,1428442.88,1624017.59,617963.28,422388.57,0,0
95,CASH_OUT,176174.67,0.0,0.0,214052.89,390227.55,0,0
397,PAYMENT,9574.23,729389.0,719814.77,0.0,0.0,0,0
36,TRANSFER,323378.71,0.0,0.0,501739.31,825118.03,0,0
207,CASH_IN,65349.58,2829751.75,2895101.34,916464.42,851114.84,0,0
327,CASH_IN,323763.01,5074775.67,5398538.68,490373.45,166610.44,0,0
236,CASH_OUT,139768.71,0.0,0.0,11556823.97,11696592.67,0,0
180,PAYMENT,6817.78,47190.0,40372.22,0.0,0.0,0,0
252,CASH_OUT,33831.81,0.0,0.0,4354624.04,4420184.03,0,0
133,PAYMENT,3905.28,68678.0,64772.72,0.0,0.0,0,0
299,CASH_OUT,126133.65,34279.0,0.0,38334.23,164467.89,0,0
209,CASH_OUT,29712.05,0.0,0.0,1742301.82,1772013.86,0,0
96,PAYMENT,19.39,15848.0,15828.61,0.0,0.0,0,0
41,CASH_OUT,343027.45,0.0,0.0,353515.3,696542.75,0,0
474,PAYMENT,11300.35,74593.0,63292.65,0.0,0.0,0,0
399,PAYMENT,4007.87,0.0,0.0,0.0,0.0,0,0
164,CASH_IN,91410.95,1105.0,92515.95,144414.28,53003.33,0,0
308,PAYMENT,38293.5,0.0,0.0,0.0,0.0,0,0
239,PAYMENT,18857.05,41038.93,22181.88,0.0,0.0,0,0
141,TRANSFER,748775.62,0.0,0.0,1179856.92,1928632.54,0,0
95,PAYMENT,6202.7,0.0,0.0,0.0,0.0,0,0
134,PAYMENT,62387.08,175800.08,113413.0,0.0,0.0,0,0
403,CASH_IN,217348.48,28717.0,246065.48,0.0,0.0,0,0
404,CASH_OUT,107072.12,10822.0,0.0,0.0,107072.12,0,0
144,PAYMENT,706.61,743.0,36.39,0.0,0.0,0,0
251,CASH_IN,63720.36,16976961.59,17040681.95,1190761.82,1127041.46,0,0
204,PAYMENT,18482.64,31031.45,12548.81,0.0,0.0,0,0
284,CASH_OUT,41392.47,63872.0,22479.53,0.0,62003.5,0,0
404,CASH_OUT,110556.68,0.0,0.0,3832698.18,3943254.86,0,0
237,PAYMENT,3101.25,30174.0,27072.75,0.0,0.0,0,0
138,CASH_OUT,209835.61,0.0,0.0,1939860.71,2149696.32,0,0
323,PAYMENT,37228.77,0.0,0.0,0.0,0.0,0,0
352,PAYMENT,8717.41,0.0,0.0,0.0,0.0,0,0
402,CASH_OUT,82639.37,0.0,0.0,237343.49,319982.86,0,0
353,PAYMENT,2629.58,284256.96,281627.39,0.0,0.0,0,0
382,PAYMENT,10968.61,305647.0,294678.39,0.0,0.0,0,0
132,CASH_OUT,143777.84,0.0,0.0,222937.44,366715.28,0,0
138,PAYMENT,21527.33,263309.0,241781.67,0.0,0.0,0,0
394,CASH_OUT,279516.39,0.0,0.0,638282.76,917799.16,0,0
397,PAYMENT,661.74,0.0,0.0,0.0,0.0,0,0
46,PAYMENT,3393.98,600120.0,596726.02,0.0,0.0,0,0
328,CASH_IN,102320.01,4059676.01,4161996.02,450378.36,348058.35,0,0
395,CASH_IN,144550.02,1105765.2,1250315.22,1723682.99,1579132.98,0,0
230,CASH_IN,168916.53,854635.08,1023551.61,749623.22,580706.69,0,0
204,CASH_OUT,174808.46,0.0,0.0,2134636.91,2309445.37,0,0
38,CASH_OUT,63023.8,0.0,0.0,1114234.79,1177258.59,0,0
301,TRANSFER,491753.69,0.0,0.0,741949.97,1233703.66,0,0
254,PAYMENT,8519.1,208.43,0.0,0.0,0.0,0,0
20,CASH_IN,99010.37,12519.0,111529.37,1241899.24,1142888.87,0,0
160,CASH_IN,112854.22,13311.0,126165.22,4586841.68,4473987.46,0,0
235,TRANSFER,1133029.24,281.0,0.0,308085.64,1441114.88,0,0
302,PAYMENT,20498.36,138553.0,118054.64,0.0,0.0,0,0
307,PAYMENT,55134.86,0.0,0.0,0.0,0.0,0,0
404,PAYMENT,10476.43,62955.0,52478.57,0.0,0.0,0,0
276,PAYMENT,18530.85,29882.0,11351.15,0.0,0.0,0,0
346,PAYMENT,23469.11,70111.0,46641.89,0.0,0.0,0,0
260,CASH_OUT,133374.65,0.0,0.0,687791.5,821166.15,0,0
442,CASH_OUT,124198.82,19840.0,0.0,0.0,124198.82,0,0
157,CASH_IN,266394.71,49939.0,316333.71,217176.38,0.0,0,0
377,CASH_OUT,10546.87,0.0,0.0,703641.89,714188.76,0,0
48,CASH_OUT,315814.26,0.0,0.0,3018974.89,3334789.15,0,0
398,CASH_OUT,88992.45,0.0,0.0,317530.22,406522.67,0,0
238,CASH_IN,87259.83,29683.0,116942.83,153334.34,66074.51,0,0
21,PAYMENT,20216.67,50996.0,30779.33,0.0,0.0,0,0
10,PAYMENT,1525.11,0.0,0.0,0.0,0.0,0,0
380,PAYMENT,5816.3,5278.0,0.0,0.0,0.0,0,0
8,TRANSFER,1373723.96,0.0,0.0,4691193.74,6064917.71,0,0
300,PAYMENT,32690.06,415.0,0.0,0.0,0.0,0,0
226,PAYMENT,15855.27,26974.0,11118.73,0.0,0.0,0,0
321,PAYMENT,52284.56,0.0,0.0,0.0,0.0,0,0
251,CASH_OUT,398168.43,220359.72,0.0,1148376.46,1546544.89,0,0
394,CASH_OUT,201447.81,28465.0,0.0,0.0,201447.81,0,0
140,PAYMENT,7920.52,43558.0,35637.48,0.0,0.0,0,0
10,PAYMENT,78.23,276323.66,276245.44,0.0,0.0,0,0
8,CASH_OUT,274863.07,0.0,0.0,1129180.14,0.0,0,0
34,PAYMENT,27389.93,38640.37,11250.44,0.0,0.0,0,0
203,CASH_IN,191664.23,19138.0,210802.23,0.0,0.0,0,0
203,PAYMENT,5138.4,0.0,0.0,0.0,0.0,0,0
332,DEBIT,3372.12,29620.0,26247.88,45711.76,49083.88,0,0
178,PAYMENT,4572.73,0.0,0.0,0.0,0.0,0,0
135,CASH_OUT,211119.31,100537.0,0.0,209667.0,420786.31,0,0
371,CASH_IN,46872.27,18511.0,65383.27,0.0,0.0,0,0
378,PAYMENT,18371.13,18661.79,290.67,0.0,0.0,0,0
349,CASH_OUT,146191.85,0.0,0.0,4603673.28,4749865.13,0,0
371,PAYMENT,35007.71,0.0,0.0,0.0,0.0,0,0
210,PAYMENT,7887.18,70409.0,62521.82,0.0,0.0,0,0
13,PAYMENT,8434.58,0.0,0.0,0.0,0.0,0,0
250,CASH_IN,406702.02,463314.66,870016.68,3172469.5,2765767.48,0,0
371,CASH_IN,214423.89,10311754.02,10526177.91,1476921.44,1262497.55,0,0
351,CASH_IN,86010.85,6067280.64,6153291.49,3120836.28,3034825.43,0,0
276,TRANSFER,1302374.57,28372.0,0.0,5755.0,1308129.57,0,0
281,PAYMENT,18175.04,0.0,0.0,0.0,0.0,0,0
202,CASH_IN,292989.61,856538.87,1149528.48,296803.26,3813.65,0,0
382,CASH_OUT,5872.88,2007.0,0.0,304868.14,310741.02,0,0
213,CASH_IN,18886.32,105397.0,124283.32,952030.31,933143.99,0,0
327,PAYMENT,26863.17,0.0,0.0,0.0,0.0,0,0
185,PAYMENT,16975.92,21396.0,4420.08,0.0,0.0,0,0
275,TRANSFER,220035.93,1909.0,0.0,0.0,220035.93,0,0
381,PAYMENT,6068.07,214982.0,208913.93,0.0,0.0,0,0
237,PAYMENT,7029.05,189405.88,182376.83,0.0,0.0,0,0
232,PAYMENT,7614.11,30196.0,22581.89,0.0,0.0,0,0
229,PAYMENT,14023.61,0.0,0.0,0.0,0.0,0,0
177,CASH_IN,18630.46,31326.0,49956.46,734381.82,715751.37,0,0
13,CASH_OUT,449943.11,117500.0,0.0,833217.58,1283160.69,0,0
157,TRANSFER,9601.33,0.0,0.0,2032498.04,2042099.37,0,0
21,PAYMENT,3810.54,17640.0,13829.46,0.0,0.0,0,0
280,CASH_IN,350516.62,4613158.46,4963675.08,800550.37,450033.75,0,0
211,CASH_OUT,192393.7,0.0,0.0,3136180.05,3328573.75,0,0
394,CASH_IN,74261.85,42199.0,116460.85,898663.86,824402.01,0,0
46,CASH_OUT,119620.88,0.0,0.0,133087.02,252707.9,0,0
